address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"5807 Sylvester St, Ocean Springs, MS 39564",579000,,6,,3629,Single-family,2018,30056,160,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/5807-Sylvester-St-39564/home/170067386
"1517 Porpoise Dr, Ocean Springs, MS 39564",234900,,3,,1494,Single-family,2002,6098,157,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1517-Porpoise-Dr-39564/home/118844276
"2504 Rue Beaux Chenes Central, Ocean Springs, MS 39564",249500,,3,,1700,Single-family,2006,9583,147,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2504-Rue-Beaux-Chenes-39564/home/118814679
"8912 Dixie St, Ocean Springs, MS 39564",1299998,,4,,4500,Single-family,2019,120661,289,3 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8912-Dixie-St-39564/home/118854954
"4096 Groveland Rd, Ocean Springs, MS 39564",220000,,4,,1531,Single-family,1986,9147,144,4 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/4096-Groveland-Rd-39564/home/119399154
"7308 Shearwater Way, Ocean Springs, MS 39564",290000,,3,,1706,Single-family,2022,7405,170,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/7308-Shearwater-Way-39564/home/178680907
"606 Clark Ave, Ocean Springs, MS 39564",474400,,4,,1703,Single-family,1965,10454,279,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/606-Clark-Ave-39564/home/119123181
"1102 Calhoun St, Ocean Springs, MS 39564",445000,,3,,1399,Single-family,1945,6534,318,6 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1102-Calhoun-Ave-39564/home/118818725
"411 Martin Ave, Ocean Springs, MS 39564",675000,,3,,1832,Single-family,2009,4791,368,2 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/411-Martin-Ave-39564/home/119258818
"3230 Cumberland Rd #18, Ocean Springs, MS 39564",136500,,3,,1132,Condo,1972,317116,121,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3230-Cumberland-Rd-39564/unit-18/home/192951663
"6800 Oakhurst Dr, Ocean Springs, MS 39564",199999,,3,,1680,Single-family,1977,9583,119,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6800-Oakhurst-Dr-39564/home/119336676
"5308 Center St, Ocean Springs, MS 39564",194900,,3,,1450,Single-family,2010,11325,134,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/5308-Center-St-39564/home/178672302
"501 Forest Hill Dr, Ocean Springs, MS 39564",870000,,5,,2758,Single-family,1953,17424,315,2 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/501-Forest-Hill-Dr-39564/home/119255784
"717 Bienville Blvd Unit B5, Ocean Springs, MS 39564",589000,,3,,2227,Townhome,1985,2613,264,2  spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/717-Bienville-Blvd-39564/unit-B5/home/119031684
"1203 Magnolia Bayou Blvd, Ocean Springs, MS 39564",340000,,4,,2224,Single-family,2001,19602,153,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1203-Magnolia-Bayou-Blvd-39564/home/119257001
"7809 Clamshell Ave, Ocean Springs, MS 39564",349500,"2,378",4,,3000,Single-family,2006,50529,117,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/7809-Clamshell-Ave-39564/home/119188089
"1101 Le Voyageur Dr, Ocean Springs, MS 39564",720000,,3,,2574,Single-family,1980,16988,280,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1101-Le-Voyageur-Dr-39564/home/118882632
"2231 Rue Beaux Chenes, Ocean Springs, MS 39564",210000,,3,,2206,Single-family,2000,9583,95,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2231-Rue-Beaux-Chenes-39564/home/118916358
"1020 Margaret St, Ocean Springs, MS 39564",259000,,2,,1398,Single-family,2021,22651,185,2 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1020-Margaret-St-39564/home/166528617
"513 Front Beach Dr, Ocean Springs, MS 39564",1690000,,6,,5115,Single-family,2008,32670,330,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/513-Front-Beach-Dr-39564/home/118995568
"3126 Shadow Wood Dr, Ocean Springs, MS 39564",349900,,4,,2371,Single-family,2003,14810,148,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3126-Shadow-Wood-Dr-39564/home/119327667
"2501 Shelby Ln, Ocean Springs, MS 39564",319900,,4,,2350,Single-family,2005,50965,136,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2501-Shelby-Ln-39564/home/118920032
"6313 Hermosa Dr, Ocean Springs, MS 39564",655000,,4,,5129,Single-family,1972,16988,128,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6313-Hermosa-Dr-39564/home/119172836
"1802 Stuart Ave, Ocean Springs, MS 39564",798000,,4,,3273,Single-family,1956,56628,244,1 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1802-Stuart-Ave-39564/home/119207482
"3230 Cumberland Rd #1, Ocean Springs, MS 39564",123900,,2,,1050,Condo,1972,,118,2 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3230-Cumberland-Rd-39564/unit-1/home/192935859
"229 Woodland Cir, Ocean Springs, MS 39564",206000,,3,,1300,Single-family,1963,7840,158,1 space,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/229-Woodland-Cir-39564/home/118882822
"3300 N 1st St, Ocean Springs, MS 39564",334500,,5,,2264,Single-family,1997,22651,148,2  spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3300-N-1st-St-39564/home/118867956
"13500 Pine Rd, Ocean Springs, MS 39564",469000,,3,,3575,Single-family,1958,39204,131,6 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/13500-Pine-Rd-39564/home/119306833
"1705 Government St, Ocean Springs, MS 39564",850000,,3,,1660,Single-family,1910,4356,512,5 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1705-Government-St-39564/home/179131424
"2508 Rue Beaux Chenes, Ocean Springs, MS 39564",274900,,3,,1991,Single-family,2006,9147,138,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2508-Rue-Beaux-Chenes-39564/home/118875235
"12213 Savannah Cir, Ocean Springs, MS 39564",389900,,4,,2516,Single-family,2022,11325,155,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/12213-Savannah-Cir-39564/home/174019551
"1209 Nelson Dr, Ocean Springs, MS 39564",434990,,3,,1781,Single-family,1973,12196,244,1 space,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1209-Nelson-Dr-39564/home/118942117
"3629 Perryman Rd, Ocean Springs, MS 39564",619000,,4,,2990,Single-family,2001,37461,207,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3629-Perryman-Rd-39564/home/119031171
"2207 Government St Unit #8 St, Ocean Springs, MS 39564",345000,,2,,—,Condo,2011,,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2207-Government-St-39564/home/183642955
"12413 Hanover Dr, Ocean Springs, MS 39564",242811,,3,,1805,Single-family,1971,12196,135,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/12413-Hanover-Dr-39564/home/119126998
"2113 Toulouse St, Ocean Springs, MS 39564",245000,,4,,1992,Single-family,2021,4356,123,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2113-Toulouse-St-39564/home/166497069
"222 Glen Eagles Dr, Ocean Springs, MS 39564",622222,,5,,4909,Single-family,1972,21344,127,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/222-Glen-Eagles-Dr-39564/home/118855317
"4608 Pinehaven Dr, Ocean Springs, MS 39564",369000,,4,,2745,Single-family,2005,22651,134,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/4608-Pinehaven-Dr-39564/home/119203956
"238 Lovers Ln, Ocean Springs, MS 39564",749999,,5,,2512,Single-family,2022,16988,299,6 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/238-Lovers-Ln-39564/home/166512083
"210 Armand Oaks, Ocean Springs, MS 39564",224000,,2,,1530,Condo,2009,,146,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/210-Armand-Oaks-39564/home/119273815
"520 Pine St, Ocean Springs, MS 39564",195000,,3,,1524,Single-family,2002,20037,128,8 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/520-Pine-St-39564/home/119360531
"2501 Bienville Blvd #427, Ocean Springs, MS 39564",322000,,3,,1327,Condo,2019,,243,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2501-Bienville-Blvd-39564/unit-427/home/174027794
"5721 Belle Fontaine Dr, Ocean Springs, MS 39564",349900,,—,,1.54,Vacant land,,67082,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/5721-Belle-Fontaine-Dr-39564/home/188591387
"6 Davis Bayou Rd, Ocean Springs, MS 39564",275000,,3,,2800,Single-family,1967,45738,98,3 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6-Davis-Bayou-Rd-39564/home/119239586
"6.37 Acres Dixie St, Ocean Springs, MS 39564",1150000,,—,,6.37,Vacant land,,277477,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6-37-Acres-Dixie-St-39564/home/196952905
"0 S Ash St, Ocean Springs, MS 39564",27000,,—,,0.62,Vacant land,,27007,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166496753
"9228 Seacliff Blvd, Ocean Springs, MS 39564",26000,,—,,9147,Vacant land,,9147,3,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/9228-Seacliff-Blvd-39564/home/166496220
"1605 S 9th St, Ocean Springs, MS 39564",289000,,4,,1658,Single-family,2024,7405,174,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1605-S-9th-St-39564/home/166483477
"3519 Courtenay Cir, Ocean Springs, MS 39564",285000,,4,,1878,Single-family,1978,13939,152,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3519-Courtenay-Cir-39564/home/119283995
"Ms 57, Ocean Springs, MS 39566",1100000,,—,,1.37,Vacant land,,59677,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-Unknown/home/197163336
"3230 Cumberland Rd #39, Ocean Springs, MS 39564",134900,,1,,896,Single-family,1972,,151,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3230-Cumberland-Rd-39564/unit-39/home/190356272
"Nhn North St Lot 5, Ocean Springs, MS 39564",24900,,—,,0.69,Vacant land,,30056,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/5-North-St-39564/home/196379154
"Lot 684 Sycamore St, Ocean Springs, MS 39564",10000,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/684-Sycamore-St-39564/home/176911851
"1112 Robinson St, Ocean Springs, MS 39564",337500,,3,,1209,Single-family,1920,7405,279,1 space,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1112-Robinson-St-39564/home/119107798
"0 Beach St, Ocean Springs, MS 39564",21250,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Beach-St-39564/home/193391564
"1920 S 11th St, Ocean Springs, MS 39564",25900,,—,,0.52,Vacant land,,22651,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1920-S-11th-ST-39564/home/197217832
"9413 Seacliff Blvd, Ocean Springs, MS 39564",85000,,—,,0.25,Vacant land,,10890,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/9413-Seacliff-Blvd-39564/home/176912261
"Nhn North St Lot 4, Ocean Springs, MS 39564",24900,,—,,0.89,Vacant land,,38768,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/4-North-St-39564/home/196371045
"12 Zettel Rd, Ocean Springs, MS 39564",1100000,,—,,4.83,Vacant land,,210394,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/12-Zettel-Rd-39564/home/118973086
"14125 Cerro Verde Dr, Ocean Springs, MS 39564",150000,,—,,0.44,Vacant land,,19166,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/14125-Cerro-Verde-Dr-39564/home/166482957
"3230 Cumberland Rd #89, Ocean Springs, MS 39564",150000,,2,,1050,Condo,1972,,143,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3230-Cumberland-Rd-39564/unit-89/home/195003509
"3801 Tangerine St, Ocean Springs, MS 39564",299900,,4,,2501,Single-family,2000,11325,120,2 car,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3801-Tangerine-St-39564/home/118923857
"Nhn North St Lot 7, Ocean Springs, MS 39564",24900,,—,,0.91,Vacant land,,39639,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/7-North-St-39564/home/196379173
"Lot 31 Belle Fontaine Dr, Ocean Springs, MS 39564",74000,,—,,0.34,Vacant land,,14810,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Unknown/Lot-31-Belle-Fontaine-Dr-39564/home/196378852
"0 Center Dr, Ocean Springs, MS 39564",7400,,—,,0.37,Vacant land,,16117,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166508662
"8908 Dixie St, Ocean Springs, MS 39564",2500000,,—,,14.50,Vacant land,,631620,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8908-Dixie-St-39564/home/119076017
"13600 Money Farm Rd, Ocean Springs, MS 39564",365000,,4,,1824,Single-family,1966,48351,200,3 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/13600-Money-Farm-Rd-39564/home/119232982
"5705 Belle Fontaine Dr, Ocean Springs, MS 39564",450000,,—,,1.32,Vacant land,,57499,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/5705-Belle-Fontaine-Dr-39564/home/176914056
"7780 Utopia Dr, Ocean Springs, MS 39564",239000,,—,,4.45,Vacant land,,193842,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/7780-Utopia-Dr-39564/home/166497255
"0 Phil Davis Rd, Ocean Springs, MS 39564",79000,,—,,1.00,Vacant land,,43560,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Unknown/Phil-Davis-Rd-39564/home/197254674
"504 Forest Hill Dr, Ocean Springs, MS 39564",499999,,3,,1500,Single-family,1979,12632,333,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/504-Forest-Hill-Dr-39564/home/119150610
"1419 Porter Ave, Ocean Springs, MS 39564",750000,,4,,2542,Single-family,1970,8276,295,2 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1419-Porter-Ave-39564/home/118966851
"W Pine St, Ocean Springs, MS 39564",30000,,—,,0.25,Vacant land,,10890,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Ocean-Springs-Rd-39564/home/166485051
"8.13 Acres Dixie St, Ocean Springs, MS 39564",1350000,,—,,8.13,Vacant land,,354142,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8-13-Acres-Dixie-St-39564/home/196952906
"Pine St, Ocean Springs, MS 39564",10000,,—,,10454,Vacant land,,10454,1,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166483927
"S Belle Fontaine, Ocean Springs, MS 39564",120000,,—,,0.77,Vacant land,,33541,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166498307
"Nhn North St Lot 9, Ocean Springs, MS 39564",24900,,—,,0.93,Vacant land,,40510,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/9-North-St-39564/home/196379199
"407 Holly Rd, Ocean Springs, MS 39564",239900,,3,,1300,Single-family,1968,10018,185,2 spaces,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/407-Holly-Rd-39564/home/119206341
"152 Lafayette Cir, Ocean Springs, MS 39564",369500,,4,,2143,Single-family,1961,13503,172,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/152-Lafayette-Cir-39564/home/118982232
"8604 Point Aux Chenes Rd, Ocean Springs, MS 39564",25900,,—,,0.53,Vacant land,,23086,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8604-Point-Aux-Chenes-Rd-39564/home/166496083
"1020 May St, Ocean Springs, MS 39564",7500,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1020-May-St-39564/home/118844847
"Nhn North St Lot 8, Ocean Springs, MS 39564",24900,,—,,0.91,Vacant land,,39639,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8-North-St-39564/home/196379179
"Nhn North St Lot 6, Ocean Springs, MS 39564",24900,,—,,0.76,Vacant land,,33105,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6-North-St-39564/home/196379164
"5701 Belle Fontaine Dr, Ocean Springs, MS 39564",319000,,—,,1.32,Vacant land,,57499,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/5701-Belle-Fontaine-Dr-39564/home/195347590
"Ms-57 Hwy, Ocean Springs, MS 39564",1443000,,—,,9.62,Vacant land,,419047,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Highway-57-39564/home/166531896
"Lot 30 Belle Fontaine Dr, Ocean Springs, MS 39564",76900,,—,,—,Vacant land,,,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Unknown/Lot-30-Belle-Fontaine-Dr-39564/home/195218876
"Lot A Old Ccc Camp Rd, Ocean Springs, MS 39564",185000,,—,,2.09,Vacant land,,91040,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Old-CCC-Camp-Rd-39564/home/197254676
"0 Hanover Dr, Ocean Springs, MS 39564",165000,,—,,0.34,Vacant land,,14810,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Hanover-Dr-39564/home/197243522
"Ash St, Ocean Springs, MS 39564",15000,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Ash-St-39564/home/166496312
"1305 Cove Ave, Ocean Springs, MS 39564",494500,,—,,10454,Vacant land,,10454,47,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1305-Cove-Ave-39564/home/166511589
"Persimmon Ave, Ocean Springs, MS 39564",15000,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166484086
"North St, Ocean Springs, MS 39564",15000,,—,,10454,Vacant land,,10454,1,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166528483
"Pine Cir, Ocean Springs, MS 39564",15000,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166498046
"Perryman Rd, Ocean Springs, MS 39564",299000,,—,,0.73,Vacant land,,31798,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Perryman-Rd-39564/home/166501253
"Plum St, Ocean Springs, MS 39564",15000,,—,,9147,Vacant land,,9147,2,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Plum-St-39564/home/182646212
"8613 Pointe Aux Chenes Rd, Ocean Springs, MS 39564",278000,,—,,8.40,Vacant land,,365904,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8613-Point-Aux-Chenes-Rd-39564/home/166516783
"8612 Old Ccc Camp Rd, Ocean Springs, MS 39564",169000,,—,,2.27,Vacant land,,98881,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8612-Old-CCC-Camp-Rd-39564/home/119240043
"0 Marina Ave, Ocean Springs, MS 39564",20000,,—,,0.51,Vacant land,,22215,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166507035
"Juanita St, Ocean Springs, MS 39564",9000,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166528600
"Lot 2303 Oak St, Ocean Springs, MS 39564",14900,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/2303-Oak-St-39564/home/195855699
"Persimmon Ave, Ocean Springs, MS 39564",15000,,—,,0.26,Vacant land,,11325,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Unknown-39564/home/166496869
"Bienville Blvd, Ocean Springs, MS 39564",4540301,,—,,41.54,Vacant land,,1809482,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Bienville-Blvd-39564/home/166501064
"8005 Ocean Springs Rd, Ocean Springs, MS 39564",79900,,—,,0.59,Vacant land,,25700,,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8005-Ocean-Springs-Rd-39564/home/195343176
