address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"252 Shinpoch Ln, Olive Branch, MS 38654",665000,,—,,19.07,Vacant land,,830689,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/252-Shinpoch-Ln-38654/home/94441961
"5829 112th Pl NE, Kirkland, WA 98033",2399000,,4,3,2290,Single-family,1976,8555,"1,048",2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/5829-112th-Pl-NE-98033/home/459490
"2841 Turkey Creek Dr, Olive Branch, MS 38654",125000,,—,,2.26,Vacant land,,98445,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/2841-Turkey-Creek-Dr-38654/home/190048696
"11807 NE 105th Ct, Kirkland, WA 98033",674999,,1,1.5,810,Townhome,1982,2502,833,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/11807-NE-105th-Ct-98033/home/461131
,370990+,,5,3,2016,Single-family,,,184,2,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/Olive-Branch/Lacombe/home/190994825
"6210 105th Ave NE, Kirkland, WA 98033",2750000,,4,3,2944,Single-family,1976,7800,934,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/6210-105th-Ave-NE-98033/home/459432
"LOT 3 Old Goodman Rd Lot 3, Olive Branch, MS 38654",449900,,—,,1.52,Vacant land,,66211,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/LOT-3-Old-Goodman-Rd-38654/unit-3/home/196137170
"9727 NE Juanita Dr #201, Kirkland, WA 98034",2250000,,3,2.5,2718,Condo,1982,,828,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/9727-NE-Juanita-Dr-98034/unit-201/home/15269
"5290 Douglas Dr, Olive Branch, MS 38654",490000,,5,3,2555,Single-family,2023,27007,192,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/5290-Douglas-Dr-38654/home/186483828
"0 Hacks Cross Rd, Olive Branch, MS 38654",412500,,—,,13.75,Vacant land,,598950,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Mineral-Wells/Hacks-Cross-Rd-38654/home/178238659
"12315 NE 97th St Unit G, Kirkland, WA 98033",538600,,2,2,1050,Condo,1994,,513,1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12315-NE-97th-St-98033/unit-G/home/17096
,408990+,,4,3,2273,Single-family,,,180,3,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/Olive-Branch/Denham/home/190111132
"2998 Cypress Lake Dr, Olive Branch, MS 38654",80000,,—,,0.69,Vacant land,,30056,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/2998-Cypress-Lake-Dr-S-38654/home/192147269
"6826 Payne Ln Ln, Olive Branch, MS 38654",175000,,—,,2.00,Vacant land,,87120,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/6826-Payne-Ln-38654/home/94434708
"6163 Barton Desoto Rd, Olive Branch, MS 38654",175000,,—,,6.00,Vacant land,,261360,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/6163-County-Line-Rd-38654/home/195859481
"6201 Lake Washington Blvd NE #206, Kirkland, WA 98033",584850,,1,1,592,Condo,1964,,988,1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/6201-Lake-Washington-Blvd-NE-98033/unit-206/home/50474
"5427 N Highway 305, Olive Branch, MS 38654",1750000,,—,,9.81,Vacant land,,427323,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/5427-305-38654/home/94441414
"10304 NE 113th Pl Unit B, Kirkland, WA 98033",1100000,,2,2.5,1310,Condo,2025,2131,840,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/10304-NE-113th-Pl-98033/unit-B/home/195904308
"6606 Highway 305, Olive Branch, MS 38654",300000,,—,,1.75,Vacant land,,76230,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/6606-Highway-305-N-38654/home/94419764
"11320 113th Pl NE, Kirkland, WA 98033",3395000,,5,4.5,4741,Single-family,2025,10099,716,3,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/11320-113th-Pl-NE-98033/home/175244877
"4680 W Petite, Olive Branch, MS 38654",315000,,3,2.5,1862,Single-family,2013,7405,169,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/4680-W-Petite-Loop-38654/home/101775995
"10890 Hwy 178, Olive Branch, MS 38654",6500000,,—,,42.70,Vacant land,,1860012,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/10890-Highway-178-38654/home/94395075
"13235 68th Pl NE, Kirkland, WA 98034",1300000,,5,2,2460,Single-family,1960,12196,528,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/13235-68th-Pl-NE-98034/home/282179
"6180 Cockrum Street Rd, Olive Branch, MS 38654",750000,,—,,1.83,Vacant land,,79714,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/6180-S-Cockrum-38654/home/194102998
"7429 NE 129th St, Kirkland, WA 98034",2125000,,4,4,3320,Single-family,1956,31363,640,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/7429-NE-129th-St-98034/home/280484
"8153 Waterfall Way, Olive Branch, MS 38654",150000,,—,,0.58,Vacant land,,25264,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/8153-Waterfall-Way-38654/home/196210802
"11205 NE 95th St, Kirkland, WA 98033",2299998,,4,3.5,3540,Single-family,1999,8501,650,3,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/11205-NE-95th-St-98033/home/464470
"12044 96th Ave NE #211, Kirkland, WA 98034",359000,,1,1,651,Condo,1982,133293,551,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12044-96th-Ave-NE-98034/unit-211/home/195869507
"6279 Ms-305, Olive Branch, MS 38654",450000,,—,,0.52,Vacant land,,22651,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/6279-Cockrum-St-38654/home/94404724
,1149999,,4,3.5,2200,Townhome,2025,,523,1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/13214-NE-127th-Ct-98034/unit-E/home/194486985
"8055 Old Addison Dr, Olive Branch, MS 38654",69000,,—,,9583,Vacant land,,9583,7,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/8055-Old-Addison-Dr-38654/home/60912322
"12833 NE 91st St, Kirkland, WA 98033",2395000,,5,3.5,3417,Single-family,2025,4647,701,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12833-NE-91st-St-98033/home/512042
"13881 Goodman Rd, Olive Branch, MS 38654",1305000,,—,,17.40,Vacant land,,757943,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/13881-Goodman-Rd-38654/home/94434064
"11120 NE 106th Pl, Kirkland, WA 98033",1850000,,4,3.5,3415,Single-family,1996,16552,542,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/11120-NE-106th-Pl-98033/home/461070
"8390 Ms-178, Olive Branch, MS 38654",145000,,—,,0.62,Vacant land,,27007,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/8390-Highway-178-38654/home/94420048
"238 4th Ave #101, Kirkland, WA 98033",2399950,,3,2.5,2385,Condo,2025,,"1,006",,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/238-4th-Ave-98033/unit-101/home/195860106
"Cypress Lake Dr, Olive Branch, MS 38654",70000,,—,,0.69,Vacant land,,30056,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Unknown/Cypress-Lake-Dr-38654/home/179885177
"12429 NE 130th Ct Unit G201, Kirkland, WA 98034",399999,,2,1,867,Condo,1979,,461,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12429-NE-130th-Ct-98034/unit-G201/home/25942
"Bethel Rd, Olive Branch, MS 38654",649900,,—,,30.50,Vacant land,,1328580,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/Bethel-Rd-38654/home/94426494
"10304 NE 113th Pl, Kirkland, WA 98033",2150000,,3,2.5,2888,Condo,2025,4622,744,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/10304-NE-113th-Pl-98033/home/463159
"5465 Goodman Rd, Olive Branch, MS 38654",1300000,,—,,6.54,Vacant land,,284882,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/5465-Goodman-Rd-38654/home/180332777
"4504 Diamond Dr, Olive Branch, MS 38654",119000,,—,,0.54,Vacant land,,23522,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/4504-Diamond-Dr-38654/home/176921512
"12737 NE 97th Pl, Kirkland, WA 98033",1549950,,3,2.5,1850,Single-family,1989,4935,838,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12737-NE-97th-Pl-98033/home/513714
"4875 Highway 305, Olive Branch, MS 38654",450000,,—,,5.20,Vacant land,,226512,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/4875-MS-305-38654/home/176910616
"225 4th Ave Unit A307, Kirkland, WA 98033",825000,,1,1.5,903,Condo,1997,,914,1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/225-4th-Ave-98033/unit-A307/home/43272
"8700 Old Craft Rd, Olive Branch, MS 38654",850000,,—,,16.04,Vacant land,,698702,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/8700-Old-Craft-Rd-38654/home/191551407
"11725 NE 145th St, Kirkland, WA 98034",1200000,,4,2.5,2114,Single-family,1974,7560,568,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/11725-NE-145th-St-98034/home/454182
"4380 Center Hill Rd, Olive Branch, MS 38654",79900,,—,,5.12,Vacant land,,223027,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/4380-Center-Hill-Rd-38654/home/94425479
"10220 NE 58th St, Kirkland, WA 98033",2538000,,6,3,3061,Single-family,1962,11761,829,1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/10220-NE-58th-St-98033/home/460403
"4515 Diamond Dr, Olive Branch, MS 38654",119000,,—,,0.54,Vacant land,,23522,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/4515-Diamond-Dr-38654/home/187857710
"5295 Blocker St, Olive Branch, MS 38654",12500,,—,,2.28,Vacant land,,99316,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/5295-Blocker-St-38654/home/188846262
,1144995,,4,3.5,1921,Condo,2025,,596,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Woodinville/13259-NE-143rd-Ct-98072/unit-9/home/195868239
"Davidson Rd, Olive Branch, MS 38654",500000,,—,,38.62,Vacant land,,1682287,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Mineral-Wells/Davidson-Rd-38654/home/178238660
"Craft Rd, Olive Branch, MS 38654",165000,,—,,0.83,Vacant land,,36154,,,Mississippi,"Olive Branch, MS",https://www.redfin.com/MS/Olive-Branch/Craft-Rd-38654/home/94420327
"11633 132nd Ct NE, Redmond, WA 98052",1599999,,4,3,2810,Single-family,1985,11761,569,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Redmond/11633-132nd-Ct-NE-98052/home/511319
"8814 NE Juanita Dr, Kirkland, WA 98034",3750000,,5,4.5,4952,Single-family,2025,10028,757,3,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/8814-NE-Juanita-Dr-98034/home/50269427
"612 Kirkland Ave Unit A4, Kirkland, WA 98033",948000,,2,2,1125,Condo,1978,,843,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/612-Kirkland-Ave-98033/unit-A4/home/24000
"207 2nd Ave S, Kirkland, WA 98033",2698990,,3,3.5,2836,Condo,2025,2796,952,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/207-2nd-Ave-S-98033/home/464329
"733 S Lake St #312, Kirkland, WA 98033",1355000,,2,2,1048,Condo,1969,,"1,293",1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/733-Lake-St-S-98033/unit-312/home/34196
"12837 NE 91st St, Kirkland, WA 98033",1095000,,2,2.5,1321,Single-family,2025,1575,829,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12837-NE-91st-St-98033/home/195947686
"12513 NE 130th Way Unit C204, Kirkland, WA 98034",337000,,1,1,706,Condo,1978,340639,477,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12513-NE-130th-Way-98034/unit-C204/home/20570
"110 Simon Blvd, Ocean Springs, MS 39564",685000,,4,3,2870,Single-family,1977,17859,239,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/110-Simon-Blvd-39564/home/119149507
"13220 NE 70th St, Redmond, WA 98052",3239890,,5,4.5,3989,Single-family,2025,6425,812,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/13220-NE-70th-St-98033/home/517537
"8821 Elm Ave, Ocean Springs, MS 39564",95000,608,3,2,1216,Manufactured,1999,14374,78,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/8821-Elm-Ave-39564/home/119201929
"1210 Harbor Rd, Ocean Springs, MS 39564",989000,,4,3,2400,Single-family,1951,17424,412,4,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1210-Harbor-Rd-39564/home/189089646
"10207 NE 60th St, Kirkland, WA 98033",3950000,,4,4,4032,Single-family,1998,12632,980,3,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/10207-NE-60th-St-98033/home/460252
"3201 Nottingham Rd, Ocean Springs, MS 39564",299900,,4,2,2141,Single-family,1967,11761,140,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3201-Nottingham-Rd-39564/home/119109432
"1205 Jean Ln, Ocean Springs, MS 39564",479900,"3,218",4,4,2776,Single-family,2018,25700,173,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1205-Jean-Ln-39564/home/168798186
"7014 125th Ln NE, Kirkland, WA 98033",2749990,,5,3,3290,Single-family,2023,7200,836,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/7014-125th-Ln-NE-98033/home/185906348
"13212 Greenacres, Ocean Springs, MS 39564",130000,,3,2,1950,Manufactured,2007,14810,67,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/13212-Greenacres-Dr-39564/home/118935512
"10604 NE 137th Pl, Kirkland, WA 98034",1049000,,2,2.5,1351,Single-family,2025,2070,776,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/10604-NE-137th-Pl-98034/home/195822612
"Lot 16 Gill Ave, Ocean Springs, MS 39564",1749500,,5,3.5,3272,Single-family,2026,4356,535,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/Lot-16-Gill-AVE-39564/home/197254679
"12731 102nd Ave NE, Kirkland, WA 98034",1140000,,3,2,1380,Single-family,1986,5444,826,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12731-102nd-Ave-NE-98034/home/458383
"5316 Culeoka Dr, Ocean Springs, MS 39564",225000,,3,2,1582,Single-family,1986,11325,142,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/5316-Culeoka-Dr-39564/home/119123210
"7420 Old Fort Bayou Rd, Ocean Springs, MS 39564",719000,,3,2.5,2864,Single-family,2023,144619,251,4,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/7420-Old-Fort-Bayou-Rd-39564/home/166494459
"7116 NE 119th Ln, Kirkland, WA 98034",3849000,,4,3.5,4146,Single-family,2025,7116,928,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/7116-NE-119th-Ln-98034/home/44657655
"12265 Savannah Cir, Ocean Springs, MS 39564",435000,,4,3,2997,Single-family,2022,10890,145,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/12265-Savannah-Cir-39564/home/174019538
"12105 NE 105th St, Kirkland, WA 98033",2100000,,4,3.5,3341,Single-family,2022,10738,629,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12105-NE-105th-St-98033/home/172711709
"12210 Savannah Cir, Ocean Springs, MS 39564",385000,,5,2.5,2605,Single-family,2022,10018,148,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/12210-Savannah-Cir-39564/home/174019554
"26 Lakeview Dr, Ocean Springs, MS 39564",312500,,4,2.5,2366,Single-family,2002,11325,132,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/26-Lakeview-Dr-39564/home/119131475
"13432 87th Ave NE, Kirkland, WA 98034",1430000,,4,3,2436,Single-family,1961,10080,587,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/13432-87th-Ave-NE-98034/home/279416
"148 Lafayette Cir, Ocean Springs, MS 39564",237500,,3,1,1092,Single-family,1961,12632,217,3,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/148-Lafayette-Cir-39564/home/119004814
"10820 NE 144th Ct, Kirkland, WA 98034",1275000,,4,2.5,2010,Single-family,1998,4762,634,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/10820-NE-144th-Ct-98034/home/458785
"10100 Iroquois Ave, Ocean Springs, MS 39564",269900,,4,3,1739,Single-family,1993,13939,155,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/10100-Iroquois-Ave-39564/home/119133944
,393990,,5,3,2513,Single-family,2025,4356,157,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Gautier/3655-Olivia-Dr-39564/home/196294267
"11584 Paige Cv, Ocean Springs, MS 39564",352000,,4,3,2304,Single-family,2022,13939,153,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/11584-Paige-Cv-39564/home/180915770
,1179999,,4,3.5,2202,Townhome,2024,,536,1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/13214-NE-127th-Ct-98034/unit-B/home/194486945
"7904 Point Aux Chenes Rd, Ocean Springs, MS 39564",235000,"2,063",3,2,1678,Single-family,1969,27007,140,1,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/7904-Point-Aux-Chenes-Rd-39564/home/119273536
,1099995,,4,3.5,1921,Condo,2025,,573,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Woodinville/13362-NE-143rd-Ct-98072/unit-53/home/194929661
"84 Saltmeadow Cir, Ocean Springs, MS 39564",305000,,4,2,1835,Single-family,2023,7405,166,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/84-Saltmeadow-Cir-39564/home/184077312
"11635 NE 95th St, Kirkland, WA 98033",1349000,,3,2.5,1580,Single-family,1987,8506,854,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/11635-NE-95th-St-98033/home/460876
"3230 Cumberland Rd #10, Ocean Springs, MS 39564",138000,,2,1.5,1050,Condo,1972,322344,131,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3230-Cumberland-Rd-39564/unit-10/home/192954939
"1005 Loraine St, Ocean Springs, MS 39564",209500,,3,2,1480,Single-family,1999,11761,142,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/1005-Loraine-St-39564/home/118853504
"606 10th Ave, Kirkland, WA 98033",3888000,,4,5.5,5100,Single-family,2007,5940,762,3,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/606-10th-Ave-98033/home/463146
"6004 Penni Ln, Ocean Springs, MS 39564",400000,,4,3,2519,Single-family,2022,12632,159,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6004-Penni-Ln-39564/home/178764831
"12514 NE 65th St, Kirkland, WA 98033",2750000,,4,3,3460,Single-family,2005,7722,795,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12514-NE-65th-St-98033/home/2083665
"3613 N 7th St, Ocean Springs, MS 39564",265000,,3,2,1742,Single-family,2000,10890,152,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3613-N-7th-St-39564/home/118857114
"12515 NE 107th Pl, Kirkland, WA 98033",1250000,,3,2.5,1500,Single-family,1989,8772,833,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/12515-NE-107th-Pl-98033/home/511468
"7921 Rue Madison, Ocean Springs, MS 39564",289900,,4,3,2408,Single-family,2003,13503,120,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/7921-Rue-Madison-39564/home/119130102
"725 1st St S #104, Kirkland, WA 98033",1975000,,3,2,2020,Condo,1986,38768,978,,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/725-1st-St-S-98033/unit-104/home/49722
,286490,,3,2,1380,Single-family,2025,4356,208,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6359-Jennifer-CV-39564/home/196888857
,334990,,3,2,1659,Single-family,2025,4356,202,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6354-Jennifer-CV-39564/home/197010225
"13809 Plano Rd, Ocean Springs, MS 39564",535000,,4,4,3331,Single-family,1994,23958,161,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/13809-Plano-Rd-39564/home/119023529
,342490,,3,3,1893,Single-family,2025,4356,181,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Gautier/6300-Annie-Cv-39564/home/197010223
"6608 Columbus Cir, Ocean Springs, MS 39564",185000,,4,2.5,1360,Single-family,1969,10018,136,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/6608-Columbus-Cir-39564/home/119162189
"322 5th Ave #202, Kirkland, WA 98033",1295000,,3,2.5,1930,Condo,1993,,671,2,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/322-5th-Ave-98033/unit-202/home/20598
"124 Oyster Catcher Cv, Ocean Springs, MS 39564",369500,,4,2.5,2516,Single-family,2022,10454,147,,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/124-Oyster-Catcher-Cv-39564/home/166497490
"11903 NE 128th St #520, Kirkland, WA 98034",654000,,2,2,784,Condo,2022,,834,1,Washington,"Kirkland, WA",https://www.redfin.com/WA/Kirkland/11903-NE-128th-St-98034/unit-520/home/179577633
"4812 Old Fort Bayou Rd, Ocean Springs, MS 39564",145000,,3,1,1008,Single-family,1970,10018,144,1,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/4812-Old-Fort-Bayou-Rd-39564/home/119376432
"3620 Portree Pl, Ocean Springs, MS 39564",385000,"2,671",4,2,2462,Single-family,1994,17859,156,2,Mississippi,"Ocean Springs, MS",https://www.redfin.com/MS/Ocean-Springs/3620-Portree-Pl-39564/home/119014400
